Step:148,Battery:5,Reward:-0.2,in_bounds:True,in_track:False,dist:0.5,steering:1.0,throttle: -1.0,total_reward:2.51
Step:149,Battery:5,Reward:-1,in_bounds:False,in_track:False,dist:0.57,steering:-0.92,throttle: -0.6,total_reward:1.51
Step:150,Battery:5,Reward:0.76,in_bounds:True,in_track:True,dist:0.15,steering:-0.82,throttle: -0.33,total_reward:0.76
Step:151,Battery:5,Reward:0.75,in_bounds:True,in_track:True,dist:0.16,steering:1.0,throttle: -1.0,total_reward:1.51
Step:152,Battery:5,Reward:0.45,in_bounds:True,in_track:False,dist:0.1,steering:1.0,throttle: 1.0,total_reward:1.96
Step:153,Battery:5,Reward:-0.06,in_bounds:True,in_track:False,dist:0.41,steering:1.0,throttle: -1.0,total_reward:1.89
Step:154,Battery:5,Reward:-0.15,in_bounds:True,in_track:False,dist:0.47,steering:0.8,throttle: -1.0,total_reward:1.74
Step:155,Battery:5,Reward:-0.26,in_bounds:True,in_track:False,dist:0.54,steering:-0.71,throttle: -1.0,total_reward:1.49
Step:156,Battery:5,Reward:0.15,in_bounds:True,in_track:False,dist:0.28,steering:0.45,throttle: 0.9,total_reward:1.64
Step:157,Battery:5,Reward:0.79,in_bounds:True,in_track:True,dist:0.13,steering:1.0,throttle: 1.0,total_reward:2.43
Step:158,Battery:5,Reward:-0.01,in_bounds:True,in_track:False,dist:0.26,steering:1.0,throttle: 0.06,total_reward:2.42
Step:159,Battery:5,Reward:0.21,in_bounds:True,in_track:False,dist:0.24,steering:1.0,throttle: -0.54,total_reward:2.63
Step:160,Battery:5,Reward:0.21,in_bounds:True,in_track:False,dist:0.24,steering:0.21,throttle: -1.0,total_reward:2.84
Step:161,Battery:5,Reward:-0.02,in_bounds:True,in_track:False,dist:0.26,steering:-0.54,throttle: 0.1,total_reward:2.82
Step:162,Battery:5,Reward:0.67,in_bounds:True,in_track:True,dist:0.21,steering:-1.0,throttle: 1.0,total_reward:3.49
Step:163,Battery:5,Reward:0.19,in_bounds:True,in_track:False,dist:0.26,steering:1.0,throttle: 0.66,total_reward:3.68
Step:164,Battery:5,Reward:0.18,in_bounds:True,in_track:False,dist:0.26,steering:-0.32,throttle: -0.42,total_reward:3.86
Step:165,Battery:5,Reward:-0.0,in_bounds:True,in_track:False,dist:0.25,steering:-0.15,throttle: -0.06,total_reward:3.85
Step:166,Battery:5,Reward:-0.0,in_bounds:True,in_track:False,dist:0.25,steering:-1.0,throttle: -0.03,total_reward:3.85
Step:167,Battery:5,Reward:-0.0,in_bounds:True,in_track:False,dist:0.25,steering:-0.16,throttle: 0.29,total_reward:3.85
Step:168,Battery:5,Reward:0.19,in_bounds:True,in_track:False,dist:0.25,steering:-1.0,throttle: 0.34,total_reward:4.04
Step:169,Battery:5,Reward:0.19,in_bounds:True,in_track:False,dist:0.25,steering:-1.0,throttle: 0.84,total_reward:4.23
Step:170,Battery:5,Reward:0.19,in_bounds:True,in_track:False,dist:0.25,steering:-1.0,throttle: 0.33,total_reward:4.43
